Region,Zone,Feeder_Code,Substation_Code,Substation,Feeder,Time,IR,IY,IB,VRY,VYB,VBR,Active Load
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 13:33:00,66.3,66.3,65.3,11.1,11.1,11.1,1.23
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 13:36:00,64.4,64.7,67.8,11.1,11,11.1,1.22
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 13:39:00,64.5,64.4,66.7,11,11,11,1.22
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 13:42:00,65.5,65.4,64.4,11,10.9,11,1.19
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 13:45:00,65.4,66.2,67.2,11,10.9,11,1.27
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 13:48:00,67.7,66.9,68.1,11,11,11,1.25
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 13:51:00,65.5,66.3,65.7,11,11,11,1.23
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 13:54:00,66,68.1,67.4,11,11,11,1.25
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 13:57:00,65.1,68.2,67.3,11,10.9,11,1.25
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 14:00:00,69.8,70,69,10.9,10.8,10.9,1.31
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 14:03:00,68.2,69.9,68.3,11,10.9,10.9,1.27
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 14:06:00,68.6,69.2,67.3,10.9,10.9,10.9,1.25
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 14:09:00,69,67.7,66.1,10.9,10.9,10.9,1.26
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 14:12:00,68.4,69.2,67.1,10.8,10.8,10.9,1.26
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 14:15:00,68.3,68.8,68.4,10.8,10.8,10.8,1.25
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 14:18:00,67,69,67.3,10.8,10.8,10.8,1.25
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 14:21:00,70.6,71.3,71.9,10.8,10.8,10.8,1.3
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 14:24:00,70.5,73.6,73.3,10.7,10.6,10.7,1.33
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 14:27:00,71.6,73,73.2,10.7,10.7,10.7,1.31
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 14:30:00,70.3,71.1,71.8,10.6,10.6,10.7,1.28
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 14:33:00,70.6,71.3,70.7,10.7,10.7,10.7,1.26
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 14:36:00,70.2,72.2,70.5,10.6,10.6,10.6,1.27
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 14:39:00,69.5,70.8,70.1,10.6,10.6,10.6,1.26
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 14:42:00,70.3,69.8,70,10.5,10.5,10.5,1.26
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 14:45:00,70.6,71.1,71,10.5,10.5,10.6,1.28
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 14:48:00,69.9,69.6,69.9,10.6,10.6,10.6,1.27
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 14:51:00,69.9,68,70.1,10.6,10.6,10.6,1.27
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 14:54:00,72.1,71.1,72.4,10.6,10.6,10.7,1.29
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 14:57:00,70.9,71.3,71.4,10.6,10.6,10.6,1.27
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 15:00:00,70.9,70,69.3,10.6,10.6,10.7,1.27
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 15:03:00,73.1,73.4,73.7,10.7,10.7,10.7,1.33
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 15:06:00,70.1,71.3,71.6,10.7,10.6,10.7,1.28
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 15:09:00,69.7,70,70.2,10.7,10.6,10.7,1.27
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 15:12:00,71.6,74.5,74.2,10.7,10.6,10.7,1.39
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 15:15:00,70.7,73,72,10.6,10.6,10.7,1.32
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 15:18:00,72.3,73.7,73.1,10.7,10.6,10.7,1.34
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 15:21:00,74.3,75.9,75.4,10.8,10.7,10.8,1.42
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 15:24:00,77.3,79.1,77.4,10.8,10.7,10.8,1.44
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 15:27:00,75.1,74.9,74.1,10.8,10.8,10.9,1.38
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 15:30:00,73.4,73.8,74.9,10.9,10.8,10.9,1.38
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 15:33:00,76,76.2,76.3,10.8,10.8,10.9,1.36
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 15:36:00,74.2,75.7,76.1,10.7,10.8,10.8,1.36
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 15:39:00,74.7,75,75.4,10.8,10.7,10.8,1.36
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 15:42:00,77,75.1,76.6,10.8,10.7,10.7,1.38
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 15:45:00,75.9,77.3,77.5,10.7,10.6,10.7,1.42
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 15:48:00,78.2,77.4,79.4,10.7,10.7,10.7,1.41
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 15:51:00,78.7,78.1,79.8,10.7,10.6,10.7,1.43
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 15:54:00,76.7,76.7,78.5,10.7,10.6,10.7,1.41
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 15:57:00,75.4,75.6,77,10.7,10.6,10.7,1.37
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 16:00:00,76.5,74.9,76.2,10.6,10.6,10.7,1.37
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 16:03:00,75.3,76.2,76.4,10.8,10.7,10.8,1.39
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 16:06:00,75.2,75.8,77.5,10.8,10.7,10.8,1.39
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 16:09:00,75.1,74.6,77.1,10.7,10.7,10.8,1.39
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 16:12:00,73.9,71.8,74.6,10.7,10.7,10.8,1.36
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 16:15:00,73,71.7,76.3,10.7,10.7,10.8,1.36
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 16:18:00,75.7,73.5,75.8,10.7,10.7,10.7,1.36
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 16:21:00,74.9,72.5,73.2,10.7,10.7,10.7,1.4
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 16:24:00,75,72.8,73.5,10.7,10.6,10.7,1.35
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 16:27:00,74.4,73.7,74.9,10.7,10.6,10.7,1.36
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 16:30:00,75.6,73.9,75.2,10.7,10.6,10.7,1.35
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 16:33:00,76.6,74.4,73.5,10.8,10.7,10.8,1.36
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 16:36:00,76.2,73.8,72.9,10.7,10.7,10.8,1.35
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 16:39:00,79.6,75.3,74.8,10.7,10.7,10.8,1.43
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 16:42:00,80.9,76.7,76.4,10.7,10.7,10.8,1.42
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 16:45:00,80.9,78.4,76.9,10.7,10.7,10.8,1.43
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 16:48:00,78.1,77.7,76.9,10.8,10.8,10.8,1.43
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 16:51:00,76.5,74.7,76.3,10.8,10.7,10.8,1.41
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 16:54:00,77.8,76.1,76.4,10.8,10.7,10.8,1.42
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 16:57:00,78.4,75.3,74.2,10.8,10.8,10.8,1.38
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 17:00:00,76.5,75,73.2,10.8,10.8,10.8,1.36
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 17:03:00,77,74,74.3,11.1,11,11,1.39
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 17:06:00,77.2,75.5,75.5,11,11,11,1.43
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 17:09:00,78,75.5,78,11,11,11,1.43
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 17:12:00,77.2,77,76.9,11,11,11.1,1.46
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 17:15:00,78.5,76.9,77.1,11,11,11,1.44
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 17:18:00,81,78.9,80,11,11,11,1.46
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 17:21:00,78.5,75.5,76.1,11.1,11,11.1,1.42
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 17:24:00,78.9,75.8,77.3,11.1,11.1,11.1,1.43
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 17:27:00,78.5,75.3,75.4,11.1,11.1,11.1,1.44
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 17:30:00,76.8,73.1,74,11.1,11,11.1,1.39
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 17:33:00,74.7,72,73.9,11.1,11.1,11.1,1.37
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 17:36:00,75.5,71.5,73.3,11.1,11.1,11.2,1.38
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 17:39:00,76.4,73,74.8,11.1,11.1,11.1,1.4
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 17:42:00,76.9,74.4,77,11.1,11.1,11.1,1.44
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 17:45:00,75.9,73.7,77.5,11,11,11,1.42
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 17:48:00,77.2,75.3,77.2,11,11,11,1.39
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 17:51:00,77.9,75.9,77.9,11,11,11,1.45
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 17:54:00,76.9,75.4,76.6,11,10.9,11,1.4
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 17:57:00,76.8,74.8,74.2,11.1,11,11,1.41
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 18:00:00,76.8,72.5,75.3,11.1,11.1,11.1,1.4
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 18:03:00,79.4,76.8,76.9,11.3,11.3,11.3,1.45
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 18:06:00,77.4,74.8,76.6,11.3,11.3,11.3,1.44
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 18:09:00,50.4,49.6,51.1,0,0,0,0
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 18:12:00,54.8,51.3,52.2,11.2,11.2,11.2,0.992
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 18:15:00,67.5,65.8,63.7,11.2,11.2,11.2,1.25
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 18:18:00,72.3,73.9,69.8,11.2,11.1,11.2,1.38
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 18:21:00,78.5,75.4,75.1,11.2,11.1,11.2,1.47
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 18:24:00,,78.3,77.6,0,0,11.2,0
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 18:27:00,,,,11.4,11.4,11.4,0
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 18:30:00,63.5,59.1,54.2,11.3,11.3,11.3,1.11
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 18:33:00,75.6,73.2,74.2,11.3,11.2,11.3,1.35
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 18:36:00,79.9,78.6,78.2,11.3,11.2,11.3,1.48
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 18:39:00,81.8,79.8,83.6,11.2,11.2,11.3,1.5
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 18:42:00,83.1,80.8,81.4,11.2,11.2,11.2,1.53
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 18:45:00,79.6,77.6,79.7,11.2,11.2,11.2,1.49
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 18:48:00,82.5,78.8,81.7,11.2,11.2,11.2,1.53
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 18:51:00,84.5,81.1,82.9,11.2,11.2,11.2,1.59
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 18:54:00,85.4,81.7,84,11.2,11.1,11.2,1.57
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 18:57:00,88.3,85,86.7,11.1,11.1,11.1,1.64
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 19:00:00,87.8,84.2,87.2,11,11,11.1,1.6
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 19:03:00,88.1,83.7,89.1,11.1,11.1,11.2,1.65
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 19:06:00,88.1,84.5,87.2,11.2,11.1,11.2,1.64
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 19:09:00,87.8,85.6,86.8,11.1,11.1,11.1,1.65
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 19:12:00,89.5,86.9,88.8,11.1,11.1,11.2,1.66
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 19:15:00,90.2,87.9,90.5,11.1,11.1,11.1,1.72
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 19:18:00,91.7,89.1,89.7,11.1,11,11.1,1.71
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 19:21:00,91.9,90.1,92.9,11,11,11.1,1.7
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 19:24:00,90.1,87.4,90,11,11,11.1,1.65
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 19:27:00,91,87,88.2,11,11,11.1,1.66
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 19:30:00,90.2,87.3,89.7,11,11,11.1,1.68
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 19:33:00,90.7,87.3,91.8,11,11,11.1,1.67
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 19:36:00,96.7,93.8,94.9,11.1,11,11.1,1.79
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 19:39:00,94.9,91.7,92.4,11,11,11.1,1.74
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 19:42:00,91.7,91.5,90.4,11,11,11.1,1.69
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 19:45:00,96.4,93.7,93.4,11.1,11,11.1,1.78
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 19:48:00,98.4,95.7,96.1,11.1,11.1,11.1,1.8
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 19:51:00,97.1,94.6,96.3,11.1,11.1,11.2,1.82
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 19:54:00,97.5,95.2,98.1,11.2,11.1,11.2,1.82
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 19:57:00,97.3,96.5,96.3,11.2,11.2,11.3,1.86
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 20:00:00,97,93.6,95.1,11.2,11.2,11.3,1.84
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 20:03:00,99.1,96.3,96.6,11.3,11.3,11.3,1.82
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 20:06:00,96.4,94.5,96,11.3,11.3,11.3,1.83
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 20:09:00,96.8,94.4,95.3,11.3,11.3,11.3,1.81
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 20:12:00,94.4,94.9,94.4,11.3,11.3,11.3,1.82
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 20:15:00,98.2,93,93.4,11.3,11.3,11.4,1.79
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 20:18:00,95.9,92,94.1,11.2,11.2,11.3,1.75
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 20:21:00,96.1,92.5,94.1,11.3,11.2,11.3,1.8
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 20:24:00,94.3,90.8,93.1,11.3,11.2,11.3,1.76
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 20:27:00,95.3,91.4,95.2,11.2,11.2,11.2,1.78
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 20:30:00,96.4,91.7,94.7,11.3,11.3,11.4,1.79
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 20:33:00,95.5,92.4,93.9,11.4,11.3,11.4,1.8
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 20:36:00,92.2,88.2,94.5,11.4,11.3,11.4,1.73
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 20:39:00,92.8,90.8,92.7,11.3,11.3,11.3,1.75
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 20:42:00,94,90.4,93,11.3,11.2,11.3,1.73
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 20:45:00,93.2,89,92.6,11.3,11.2,11.3,1.74
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 20:48:00,94.8,89,93.2,11.3,11.3,11.3,1.74
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 20:51:00,92.9,88.7,92.2,11.3,11.3,11.3,1.73
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 20:54:00,91.6,88.7,92,11.3,11.3,11.4,1.73
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 20:57:00,91,88,90.6,11.4,11.3,11.3,1.72
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 21:00:00,92.3,88.1,90.8,11.4,11.4,11.4,1.75
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 21:03:00,92.3,90.4,91.4,11.4,11.3,11.4,1.73
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 21:06:00,92,88.1,91.4,11.4,11.3,11.4,1.75
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 21:09:00,91.8,89,92.4,11.3,11.2,11.3,1.76
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 21:12:00,92.1,87.1,92.2,11.3,11.3,11.3,1.72
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 21:15:00,92.7,87.3,92.1,11.3,11.3,11.4,1.75
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 21:18:00,92.3,88.2,92.1,11.3,11.3,11.4,1.75
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 21:21:00,92,87.4,91.4,11.4,11.4,11.4,1.75
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 21:24:00,91.2,86.2,90.5,11.4,11.4,11.5,1.72
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 21:27:00,88.8,85.2,88.9,11.4,11.3,11.4,1.68
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 21:30:00,89,84.6,88.9,11.4,11.4,11.4,1.67
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 21:33:00,88.5,83.8,88.1,11.4,11.4,11.4,1.68
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 21:36:00,89.2,83.8,87.9,11.4,11.4,11.4,1.67
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 21:39:00,89.2,83.7,88.9,11.2,11.2,11.2,1.67
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 21:42:00,89.2,83.7,89,11.2,11.2,11.2,1.62
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 21:45:00,89.1,83.7,88.8,10.9,10.9,10.9,1.62
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 21:48:00,89.1,83.7,87.1,10.9,10.9,10.9,1.62
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 21:51:00,88.5,83,87.4,10.9,10.9,11,1.64
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 21:54:00,87.6,85.7,87.4,11,11,11,1.62
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 21:57:00,86.7,83.3,86.7,11,11,11,1.62
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 22:00:00,86.8,85.5,86.9,11,11,11,1.63
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 22:03:00,86.8,85.5,86.9,11,11,11,1.61
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 22:06:00,86.8,85.5,86.9,11,11,11,1.61
PUNE,PUNE,ML_FD02,SB02,MALWADI SUB STN,11KV KUBERA,2026-11-05 22:09:00,86.8,85.5,86.9,11,11,11,1.61
